timestamp_unix_ms,gpu,power_w,mem_used_mib,sm_util_pct
1783316969603,0,16.05,13087,100
1783316969803,0,16.05,13087,100
1783316970003,0,16.04,13087,100
1783316970203,0,16.04,13087,100
1783316970404,0,16.04,13087,100
1783316970604,0,16.04,13087,100
1783316970804,0,16.04,13087,100
1783316971004,0,16.05,13087,100
1783316971204,0,16.05,13087,100
1783316971405,0,16.05,13087,100
1783316971605,0,16.06,13087,100
1783316971805,0,16.06,13087,100
1783316972005,0,16.06,13087,100
1783316972205,0,16.06,13087,100
1783316972406,0,16.06,13087,100
1783316972606,0,16.04,13087,100
1783316972806,0,16.04,13087,100
1783316973006,0,16.01,13087,100
1783316973206,0,16.01,13087,100
1783316973407,0,16.01,13087,100
1783316973607,0,16.0,13087,100
1783316973807,0,16.0,13087,100
1783316974007,0,16.01,13087,100
1783316974207,0,16.01,13087,100
1783316974408,0,16.01,13087,100
1783316974608,0,16.01,13087,100
1783316974808,0,16.01,13087,100
1783316975008,0,16.0,13087,100
1783316975208,0,16.0,13087,100
1783316975409,0,16.0,13087,100
1783316975609,0,16.01,13087,100
1783316975809,0,16.01,13087,100
1783316976009,0,16.03,13087,100
1783316976209,0,16.03,13087,100
1783316976410,0,16.03,13087,100
1783316976610,0,16.02,13087,100
1783316976810,0,16.02,13087,100
1783316977010,0,16.0,13087,100
1783316977210,0,16.0,13087,100
1783316977410,0,16.0,13087,100
1783316977611,0,15.99,13087,100
1783316977811,0,15.99,13087,100
1783316978011,0,15.99,13087,100
1783316978211,0,15.99,13087,100
1783316978411,0,15.99,13087,100
1783316978611,0,16.02,13087,100
1783316978812,0,16.02,13087,100
1783316979012,0,16.02,13087,100
1783316979212,0,16.02,13087,100
1783316979412,0,16.02,13087,100
1783316979612,0,16.01,13087,100
1783316979813,0,16.01,13087,100
1783316980013,0,16.06,13087,100
1783316980213,0,16.06,13087,100
1783316980413,0,16.06,13087,100
1783316980613,0,16.02,13087,100
1783316980813,0,16.02,13087,100
1783316981014,0,15.96,13087,100
1783316981214,0,15.96,13087,100
1783316981414,0,15.96,13087,100
1783316981614,0,15.97,13087,100
1783316981814,0,15.97,13087,100
1783316982015,0,15.96,13087,100
1783316982215,0,15.96,13087,100
1783316982415,0,15.96,13087,100
1783316982615,0,15.98,13087,100
1783316982815,0,15.98,13087,100
1783316983015,0,15.98,13087,100
1783316983216,0,15.98,13087,100
1783316983416,0,15.98,13087,100
1783316983616,0,15.96,13087,100
1783316983816,0,15.96,13087,100
1783316984016,0,15.96,13087,100
1783316984216,0,15.97,13087,100
1783316984417,0,15.97,13087,100
1783316984617,0,15.97,13087,100
1783316984817,0,15.97,13087,100
1783316985017,0,15.97,13087,100
1783316985217,0,15.97,13087,100
1783316985418,0,15.97,13087,100
1783316985618,0,15.97,13087,100
1783316985818,0,15.97,13087,100
1783316986018,0,15.97,13087,100
1783316986219,0,15.94,13087,100
1783316986419,0,15.94,13087,100
1783316986619,0,15.94,13087,100
1783316986819,0,15.94,13087,100
1783316987020,0,15.94,13087,100
1783316987220,0,15.95,13087,100
1783316987420,0,15.95,13087,100
1783316987620,0,15.95,13087,100
1783316987820,0,15.95,13087,100
1783316988021,0,15.95,13087,100
1783316988221,0,15.94,13087,100
1783316988421,0,15.94,13087,100
1783316988621,0,15.92,13087,100
1783316988822,0,15.92,13087,100
1783316989022,0,15.92,13087,100
1783316989222,0,15.92,13087,100
1783316989422,0,15.92,13087,100
1783316989622,0,15.92,13087,100
1783316989823,0,15.92,13087,100
1783316990023,0,15.92,13087,100
1783316990223,0,15.9,13087,100
1783316990423,0,15.9,13087,100
1783316990623,0,15.95,13087,100
1783316990824,0,15.95,13087,100
1783316991024,0,15.95,13087,100
1783316991224,0,15.98,13087,100
1783316991424,0,15.98,13087,100
1783316991625,0,15.93,13087,100
1783316991825,0,15.93,13087,100
1783316992025,0,15.93,13087,100
1783316992225,0,15.91,13087,100
1783316992426,0,15.91,13087,100
1783316992626,0,15.93,13087,100
1783316992826,0,15.93,13087,100
1783316993026,0,15.93,13087,100
1783316993227,0,15.92,13087,100
1783316993427,0,15.92,13087,100
1783316993627,0,15.92,13087,100
1783316993827,0,15.92,13087,100
1783316994027,0,15.92,13087,100
1783316994228,0,15.96,13087,100
1783316994428,0,15.96,13087,100
1783316994628,0,15.96,13087,100
1783316994828,0,15.96,13087,100
1783316995029,0,15.96,13087,100
1783316995229,0,15.94,13087,100
1783316995429,0,15.94,13087,100
1783316995629,0,15.96,13087,100
1783316995829,0,15.96,13087,100
1783316996030,0,15.96,13087,100
1783316996230,0,15.98,13087,100
1783316996430,0,15.98,13087,100
1783316996630,0,15.97,13087,100
1783316996830,0,15.97,13087,100
1783316997031,0,15.97,13087,100
1783316997231,0,15.95,13087,100
1783316997431,0,15.95,13087,100
1783316997631,0,15.94,13087,100
1783316997831,0,15.94,13087,100
1783316998031,0,15.94,13087,100
1783316998232,0,15.94,13087,100
1783316998432,0,15.94,13087,100
1783316998632,0,15.96,13087,100
1783316998832,0,15.96,13087,100
1783316999032,0,15.96,13087,100
1783316999233,0,15.98,13087,100
1783316999433,0,15.98,13087,100
1783316999633,0,15.98,13087,100
1783316999833,0,15.99,13087,100
1783317000033,0,15.99,13087,100
1783317000234,0,16.0,13087,100
1783317000434,0,16.0,13087,100
1783317000634,0,16.0,13087,100
1783317000834,0,16.0,13087,100
1783317001034,0,16.0,13087,100
1783317001235,0,15.99,13087,100
1783317001435,0,15.99,13087,100
1783317001635,0,15.97,13087,100
1783317001835,0,15.97,13087,100
1783317002035,0,15.97,13087,100
1783317002236,0,16.62,13087,100
1783317002436,0,16.62,13087,100
1783317002636,0,16.62,13087,100
1783317002836,0,16.94,13087,100
1783317003037,0,16.94,13087,100
1783317003237,0,16.46,13087,100
1783317003437,0,16.46,13087,100
1783317003637,0,16.46,13087,100
1783317003837,0,16.24,13087,100
1783317004038,0,16.24,13087,100
1783317004238,0,16.24,13087,100
1783317004438,0,16.24,13087,100
1783317004638,0,16.24,13087,100
1783317004838,0,16.24,13087,100
1783317005039,0,16.24,13087,100
1783317005239,0,16.26,13087,100
1783317005439,0,16.26,13087,100
1783317005639,0,16.26,13087,100
1783317005839,0,16.28,13087,100
1783317006040,0,16.28,13087,100
1783317006240,0,16.25,13087,100
1783317006440,0,16.25,13087,100
1783317006640,0,16.25,13087,100
1783317006840,0,16.23,13087,100
1783317007041,0,16.23,13087,100
1783317007241,0,16.23,13087,100
1783317007441,0,16.23,13087,100
1783317007641,0,16.23,13087,100
1783317007842,0,16.21,13087,100
1783317008042,0,16.21,13087,100
1783317008242,0,16.21,13087,100
1783317008442,0,16.21,13087,100
1783317008642,0,16.21,13087,100
1783317008842,0,16.22,13087,100
1783317009042,0,16.22,13087,100
1783317009243,0,16.24,13087,100
1783317009443,0,16.24,13087,100
1783317009643,0,16.24,13087,100
1783317009843,0,16.25,13087,100
1783317010044,0,16.25,13087,100
1783317010244,0,16.27,13087,100
1783317010444,0,16.27,13087,100
1783317010644,0,16.27,13087,100
1783317010844,0,16.26,13087,100
1783317011044,0,16.26,13087,100
1783317011245,0,16.26,13087,100
1783317011445,0,16.26,13087,100
1783317011645,0,16.26,13087,100
1783317011845,0,16.26,13087,100
1783317012045,0,16.26,13087,100
1783317012245,0,16.25,13087,100
1783317012446,0,16.25,13087,100
1783317012646,0,16.25,13087,100
1783317012846,0,16.24,13087,100
1783317013046,0,16.24,13087,100
1783317013246,0,16.09,13087,100
1783317013447,0,16.09,13087,100
1783317013647,0,16.09,13087,100
1783317013847,0,16.07,13087,100
1783317014047,0,16.07,13087,100
1783317014247,0,16.2,13087,100
1783317014448,0,16.2,13087,100
1783317014648,0,16.2,13087,100
1783317014848,0,16.26,13087,100
1783317015048,0,16.26,13087,100
1783317015254,0,16.25,13087,100
1783317015454,0,16.25,13087,100
1783317015654,0,16.25,13087,100
1783317015855,0,16.28,13087,100
1783317016055,0,16.28,13087,100
1783317016255,0,16.29,13087,100
1783317016455,0,16.29,13087,100
1783317016655,0,16.29,13087,100
1783317016855,0,16.28,13087,100
1783317017056,0,16.28,13087,100
1783317017256,0,16.27,13087,100
1783317017456,0,16.27,13087,100
1783317017656,0,16.27,13087,100
1783317017856,0,16.26,13087,100
1783317018057,0,16.26,13087,100
1783317018257,0,16.26,13087,100
1783317018457,0,16.26,13087,100
1783317018657,0,16.26,13087,100
1783317018857,0,16.23,13087,100
1783317019058,0,16.23,13087,100
1783317019258,0,16.23,13087,100
1783317019458,0,16.23,13087,100
1783317019658,0,16.23,13087,100
1783317019858,0,16.22,13087,100
1783317020058,0,16.22,13087,100
1783317020699,0,16.22,13087,100
1783317020899,0,16.22,13087,100
1783317021099,0,16.22,13087,100
1783317021300,0,16.23,13087,100
1783317021500,0,16.23,13087,100
1783317021700,0,16.24,13087,100
1783317021900,0,16.24,13087,100
1783317022100,0,16.24,13087,100
1783317022300,0,16.23,13087,100
1783317022501,0,16.23,13087,100
1783317022701,0,16.23,13087,100
1783317022901,0,16.24,13087,100
1783317023101,0,16.24,13087,100
1783317023302,0,16.23,13087,100
1783317023502,0,16.23,13087,100
1783317023702,0,16.23,13087,100
1783317023902,0,16.23,13087,100
1783317024102,0,16.23,13087,100
1783317024303,0,16.23,13087,100
1783317024503,0,16.23,13087,100
1783317024703,0,16.23,13087,100
1783317024903,0,16.09,13087,100
1783317025103,0,16.09,13087,100
1783317025304,0,16.09,13087,100
1783317025504,0,16.09,13087,100
1783317025704,0,16.09,13087,100
1783317025904,0,16.21,13087,100
1783317026104,0,16.21,13087,100
1783317026304,0,16.28,13087,100
1783317026504,0,16.28,13087,100
1783317026705,0,16.28,13087,100
1783317026905,0,16.27,13087,100
1783317027105,0,16.27,13087,100
1783317027305,0,16.26,13087,100
1783317027505,0,16.26,13087,100
1783317027706,0,16.26,13087,100
1783317027906,0,16.25,13087,100
1783317028106,0,16.25,13087,100
1783317028306,0,16.23,13087,100
1783317028507,0,16.23,13087,100
1783317028707,0,16.23,13087,100
1783317028907,0,16.22,13087,100
1783317029107,0,16.22,13087,100
1783317029307,0,16.22,13087,100
1783317029507,0,16.22,13087,100
1783317029708,0,16.22,13087,100
1783317029908,0,16.22,13087,100
1783317030108,0,16.22,13087,100
1783317030308,0,16.25,13087,100
1783317030508,0,16.25,13087,100
1783317030709,0,16.25,13087,100
1783317030909,0,16.32,13087,100
1783317031109,0,16.32,13087,100
1783317031309,0,16.3,13087,100
1783317031510,0,16.3,13087,100
1783317031710,0,16.3,13087,100
1783317031910,0,16.21,13087,100
1783317032110,0,16.21,13087,100
1783317032310,0,16.24,13087,100
1783317032511,0,16.24,13087,100
1783317032711,0,16.24,13087,100
1783317032911,0,16.25,13087,100
1783317033111,0,16.25,13087,100
1783317033311,0,16.26,13087,100
1783317033512,0,16.26,13087,100
1783317033712,0,16.26,13087,100
1783317033912,0,16.3,13087,100
1783317034112,0,16.3,13087,100
1783317034312,0,16.28,13087,100
1783317034513,0,16.28,13087,100
1783317034713,0,16.28,13087,100
1783317034913,0,16.22,13087,100
1783317035113,0,16.22,13087,100
1783317035313,0,16.23,13087,100
1783317035514,0,16.23,13087,100
1783317035714,0,16.23,13087,100
1783317035914,0,15.88,13087,94
1783317036114,0,15.88,13087,94
1783317036314,0,15.74,13087,100
1783317036515,0,15.74,13087,100
1783317036715,0,15.74,13087,100
1783317036915,0,16.02,13087,100
1783317037115,0,16.02,13087,100
1783317037315,0,16.01,13087,100
1783317037515,0,16.01,13087,100
1783317037716,0,16.01,13087,100
1783317037916,0,16.03,13087,100
1783317038116,0,16.03,13087,100
1783317038316,0,16.03,13087,100
1783317038516,0,16.03,13087,100
1783317038717,0,16.03,13087,100
1783317038917,0,16.0,13087,100
1783317039117,0,16.0,13087,100
1783317039317,0,15.98,13087,100
1783317039517,0,15.98,13087,100
1783317039718,0,15.98,13087,100
1783317039918,0,15.98,13087,100
1783317040118,0,15.98,13087,100
1783317040318,0,15.97,13087,100
1783317040518,0,15.97,13087,100
1783317040718,0,15.97,13087,100
1783317040919,0,16.0,13087,100
1783317041119,0,16.0,13087,100
1783317041319,0,15.99,13087,100
1783317041519,0,15.99,13087,100
1783317041719,0,15.99,13087,100
1783317041920,0,15.99,13087,100
1783317042120,0,15.99,13087,100
1783317042320,0,15.98,13087,100
1783317042520,0,15.98,13087,100
1783317042720,0,15.98,13087,100
1783317042921,0,15.96,13087,100
1783317043121,0,15.96,13087,100
1783317043321,0,15.97,13087,100
1783317043521,0,15.97,13087,100
1783317043721,0,15.97,13087,100
1783317043922,0,15.98,13087,100
1783317044122,0,15.98,13087,100
1783317044322,0,15.98,13087,100
1783317044522,0,15.98,13087,100
1783317044722,0,15.98,13087,100
1783317044922,0,16.0,13087,100
1783317045123,0,16.0,13087,100
1783317045323,0,16.01,13087,100
1783317045523,0,16.01,13087,100
1783317045723,0,16.01,13087,100
1783317045923,0,15.99,13087,100
1783317046123,0,15.99,13087,100
1783317046324,0,15.99,13087,100
1783317046524,0,15.98,13087,100
1783317046724,0,15.98,13087,100
1783317046924,0,15.98,13087,100
1783317047124,0,15.98,13087,100
1783317047324,0,15.98,13087,100
1783317047525,0,15.93,13087,100
1783317047725,0,15.93,13087,100
1783317047925,0,15.94,13087,100
1783317048125,0,15.94,13087,100
1783317048325,0,15.94,13087,100
1783317048526,0,16.0,13087,100
1783317048726,0,16.0,13087,100
1783317048926,0,15.99,13087,100
1783317049126,0,15.99,13087,100
1783317049326,0,15.99,13087,100
1783317049527,0,15.96,13087,100
1783317049727,0,15.96,13087,100
1783317049927,0,15.96,13087,100
1783317050127,0,15.96,13087,100
1783317050327,0,15.96,13087,100
1783317050527,0,15.96,13087,100
1783317050728,0,15.96,13087,100
1783317050928,0,15.96,13087,100
1783317051128,0,15.96,13087,100
1783317051328,0,15.96,13087,100
1783317051528,0,15.96,13087,100
1783317051728,0,15.96,13087,100
1783317051929,0,15.97,13087,100
1783317052129,0,15.97,13087,100
1783317052329,0,15.97,13087,100
1783317052529,0,15.98,13087,100
1783317052729,0,15.98,13087,100
1783317052930,0,15.97,13087,100
1783317053130,0,15.97,13087,100
1783317053330,0,15.97,13087,100
1783317053530,0,15.96,13087,100
1783317053730,0,15.96,13087,100
1783317053930,0,15.96,13087,100
1783317054131,0,15.96,13087,100
1783317054331,0,15.96,13087,100
1783317054531,0,15.95,13087,100
1783317054731,0,15.95,13087,100
1783317054931,0,15.94,13087,100
1783317055131,0,15.94,13087,100
1783317055331,0,15.94,13087,100
1783317055531,0,15.95,13087,100
1783317055731,0,15.95,13087,100
1783317055931,0,15.96,13087,100
1783317056131,0,15.96,13087,100
1783317056331,0,15.96,13087,100
1783317056532,0,15.96,13087,100
1783317056732,0,15.96,13087,100
1783317056932,0,15.97,13087,100
1783317057132,0,15.97,13087,100
1783317057332,0,15.97,13087,100
1783317057532,0,15.97,13087,100
1783317057732,0,15.97,13087,100
1783317057932,0,16.03,13087,100
1783317058133,0,16.03,13087,100
1783317058333,0,16.07,13087,100
1783317058533,0,16.07,13087,100
1783317058733,0,16.07,13087,100
1783317058933,0,16.08,13087,100
1783317059133,0,16.08,13087,100
1783317059334,0,16.08,13087,100
1783317059534,0,16.08,13087,100
1783317059734,0,16.08,13087,100
1783317059934,0,16.12,13087,100
1783317060134,0,16.12,13087,100
1783317060334,0,16.12,13087,100
1783317060534,0,16.12,13087,100
1783317060735,0,16.12,13087,100
1783317060935,0,16.08,13087,100
1783317061135,0,16.08,13087,100
1783317061335,0,16.11,13087,100
1783317061535,0,16.11,13087,100
1783317061735,0,16.11,13087,100
1783317061935,0,16.13,13087,100
1783317062135,0,16.13,13087,100
1783317062336,0,16.12,13087,100
1783317062536,0,16.12,13087,100
1783317062736,0,16.12,13087,100
1783317062936,0,16.12,13087,100
1783317063136,0,16.12,13087,100
1783317063336,0,16.13,13087,100
1783317063536,0,16.13,13087,100
1783317063736,0,16.13,13087,100
1783317063937,0,16.1,13087,100
1783317064137,0,16.1,13087,100
1783317064337,0,16.02,13087,100
1783317064537,0,16.02,13087,100
1783317064737,0,16.02,13087,100
1783317064937,0,15.96,13087,100
1783317065137,0,15.96,13087,100
1783317065337,0,16.0,13087,100
1783317065538,0,16.0,13087,100
1783317065738,0,16.07,13087,100
1783317065938,0,16.07,13087,100
1783317066138,0,16.07,13087,100
1783317066338,0,16.09,13087,100
1783317066538,0,16.09,13087,100
1783317066738,0,16.07,13087,100
1783317066938,0,16.07,13087,100
1783317067139,0,16.07,13087,100
1783317067339,0,16.06,13087,100
1783317067539,0,16.06,13087,100
1783317067739,0,16.08,13087,100
1783317067941,0,16.08,13087,100
1783317068141,0,16.08,13087,100
1783317068341,0,16.09,13087,100
1783317068541,0,16.09,13087,100
1783317068741,0,16.02,13087,100
1783317068941,0,16.02,13087,100
1783317069141,0,16.02,13087,100
1783317069341,0,15.94,13087,100
1783317069542,0,15.94,13087,100
1783317069742,0,15.93,13087,100
1783317069942,0,15.93,13087,100
1783317070142,0,15.93,13087,100
1783317070342,0,15.9,13087,100
1783317070543,0,15.9,13087,100
1783317070743,0,15.6,13087,100
1783317070943,0,15.6,13087,100
1783317071143,0,15.6,13087,100
1783317071343,0,15.64,13087,100
1783317071543,0,15.64,13087,100
1783317071743,0,15.96,13087,100
1783317071944,0,15.96,13087,100
1783317072144,0,15.96,13087,100
1783317072344,0,15.94,13087,100
1783317072544,0,15.94,13087,100
1783317072744,0,15.94,13087,100
1783317072945,0,15.94,13087,100
1783317073145,0,15.94,13087,100
1783317073345,0,15.97,13087,100
1783317073545,0,15.97,13087,100
1783317073745,0,15.97,13087,100
1783317073945,0,15.97,13087,100
1783317074146,0,15.97,13087,100
1783317074346,0,15.96,13087,100
1783317074546,0,15.96,13087,100
1783317074746,0,15.96,13087,100
1783317074946,0,15.96,13087,100
1783317075147,0,15.96,13087,100
1783317075347,0,15.95,13087,100
1783317075547,0,15.95,13087,100
1783317075747,0,15.94,13087,100
1783317075947,0,15.94,13087,100
1783317076147,0,15.94,13087,100
1783317076348,0,15.95,13087,100
1783317076548,0,15.95,13087,100
1783317076748,0,15.96,13087,100
1783317076948,0,15.96,13087,100
1783317077149,0,15.96,13087,100
1783317077349,0,15.94,13087,100
1783317077549,0,15.94,13087,100
1783317077749,0,15.94,13087,100
1783317077949,0,15.92,13087,100
1783317078149,0,15.92,13087,100
1783317078350,0,15.93,13087,100
1783317078550,0,15.93,13087,100
1783317078750,0,15.93,13087,100
1783317078950,0,15.93,13087,100
1783317079150,0,15.93,13087,100
1783317079351,0,15.93,13087,100
1783317079551,0,15.93,13087,100
1783317079751,0,15.93,13087,100
1783317079951,0,15.92,13087,100
1783317080151,0,15.92,13087,100
1783317080352,0,15.91,13087,100
1783317080552,0,15.91,13087,100
1783317080752,0,15.91,13087,100
1783317080952,0,15.93,13087,100
1783317081152,0,15.93,13087,100
1783317081352,0,15.93,13087,100
1783317081553,0,15.93,13087,100
1783317081753,0,15.93,13087,100
1783317081953,0,15.83,13087,100
1783317082153,0,15.83,13087,100
1783317082353,0,15.81,13087,100
1783317082554,0,15.81,13087,100
1783317082754,0,15.81,13087,100
1783317082954,0,15.88,13087,100
1783317083154,0,15.88,13087,100
1783317083354,0,15.85,13087,100
1783317083555,0,15.85,13087,100
1783317083755,0,15.85,13087,100
1783317083955,0,15.86,13087,100
1783317084155,0,15.86,13087,100
1783317084355,0,15.87,13087,100
1783317084555,0,15.87,13087,100
1783317084756,0,15.87,13087,100
1783317084956,0,15.89,13087,100
1783317085156,0,15.89,13087,100
1783317085356,0,15.88,13087,100
1783317085556,0,15.88,13087,100
1783317085756,0,15.88,13087,100
1783317085957,0,15.88,13087,100
1783317086157,0,15.88,13087,100
1783317086357,0,15.87,13087,100
1783317086557,0,15.87,13087,100
1783317086757,0,15.87,13087,100
1783317086957,0,15.88,13087,100
1783317087164,0,15.88,13087,100
1783317087372,0,15.91,13087,100
1783317087580,0,15.91,13087,100
1783317087789,0,15.91,13087,100
1783317087997,0,15.9,13087,100
1783317088205,0,15.9,13087,100
1783317088412,0,15.9,13087,100
1783317088620,0,15.9,13087,100
1783317088827,0,15.9,13087,100
1783317089035,0,15.92,13087,100
1783317089241,0,15.92,13087,100
1783317089448,0,15.94,13087,100
1783317089654,0,15.94,13087,100
1783317089861,0,15.94,13087,100
1783317090067,0,15.92,13087,100
1783317090273,0,15.92,13087,100
1783317090478,0,15.89,13087,100
1783317090684,0,15.89,13087,100
1783317090889,0,15.89,13087,100
1783317091094,0,15.88,13087,100
1783317091299,0,15.88,13087,100
1783317091505,0,15.87,13087,100
1783317091710,0,15.87,13087,100
1783317091916,0,15.87,13087,100
1783317092120,0,15.93,13087,100
1783317092325,0,15.93,13087,100
1783317092529,0,15.95,13087,100
1783317092734,0,15.95,13087,100
1783317092938,0,15.95,13087,100
1783317093143,0,15.73,13087,100
1783317093347,0,15.73,13087,100
1783317093551,0,15.82,13087,100
1783317093756,0,15.82,13087,100
1783317093960,0,15.82,13087,100
1783317094164,0,16.1,13087,100
1783317094367,0,16.1,13087,100
1783317094570,0,16.12,13087,100
1783317094774,0,16.12,13087,100
1783317094977,0,16.12,13087,100
1783317095181,0,16.12,13087,100
1783317095384,0,16.12,13087,100
1783317095587,0,16.11,13087,100
1783317095790,0,16.11,13087,100
1783317095993,0,16.11,13087,100
1783317096197,0,16.11,13087,100
1783317096400,0,16.11,13087,100
1783317096603,0,16.11,13087,100
1783317096807,0,16.11,13087,100
1783317097010,0,16.11,13087,100
1783317097212,0,16.11,13087,100
1783317097414,0,16.11,13087,100
1783317097617,0,16.11,13087,100
1783317097821,0,16.1,13087,100
1783317098023,0,16.1,13087,100
1783317098225,0,16.09,13087,100
1783317098428,0,16.09,13087,100
1783317098630,0,16.08,13087,100
1783317098832,0,16.08,13087,100
1783317099034,0,16.08,13087,100
1783317099236,0,16.09,13087,100
1783317099439,0,16.09,13087,100
1783317099641,0,16.09,13087,100
1783317099843,0,16.11,13087,100
1783317100046,0,16.11,13087,100
1783317100248,0,16.11,13087,100
1783317100450,0,16.11,13087,100
1783317100652,0,16.11,13087,100
1783317100854,0,16.1,13087,100
1783317101057,0,16.1,13087,100
1783317101259,0,16.11,13087,100
1783317101461,0,16.11,13087,100
1783317101664,0,16.11,13087,100
1783317101866,0,16.11,13087,100
1783317102068,0,16.11,13087,100
1783317102269,0,16.11,13087,100
1783317102471,0,16.11,13087,100
1783317102672,0,16.11,13087,100
1783317102873,0,16.12,13087,100
1783317103075,0,16.12,13087,100
1783317103276,0,16.12,13087,100
1783317103477,0,16.12,13087,100
1783317103679,0,16.12,13087,100
1783317103880,0,16.12,13087,100
1783317104081,0,16.12,13087,100
1783317104283,0,16.13,13087,100
1783317104484,0,16.13,13087,100
1783317104686,0,16.13,13087,100
1783317104887,0,16.14,13087,100
1783317105088,0,16.14,13087,100
1783317105289,0,16.14,13087,100
1783317105491,0,16.14,13087,100
1783317105692,0,16.14,13087,100
1783317105893,0,16.14,13087,100
1783317106095,0,16.14,13087,100
1783317106296,0,16.14,13087,100
1783317106497,0,16.14,13087,100
1783317106698,0,16.14,13087,100
1783317106900,0,16.13,13087,100
1783317107101,0,16.13,13087,100
1783317107303,0,16.12,13087,100
1783317107504,0,16.12,13087,100
1783317107706,0,16.12,13087,100
1783317107907,0,16.11,13087,100
1783317108109,0,16.11,13087,100
1783317108310,0,16.12,13087,100
1783317108512,0,16.12,13087,100
1783317108713,0,16.12,13087,100
1783317108915,0,16.13,13087,100
1783317109116,0,16.13,13087,100
1783317109317,0,16.13,13087,100
1783317109518,0,16.13,13087,100
1783317109720,0,16.13,13087,100
1783317109921,0,16.13,13087,100
1783317110123,0,16.13,13087,100
1783317110324,0,16.13,13087,100
1783317110525,0,16.13,13087,100
1783317110727,0,16.13,13087,100
1783317110928,0,16.11,13087,100
1783317111130,0,16.11,13087,100
1783317111331,0,16.13,13087,100
1783317111532,0,16.13,13087,100
1783317111734,0,16.13,13087,100
1783317111935,0,16.12,13087,100
1783317112137,0,16.12,13087,100
1783317112338,0,16.11,13087,100
1783317112539,0,16.11,13087,100
1783317112741,0,16.11,13087,100
1783317112942,0,16.1,13087,100
1783317113144,0,16.1,13087,100
1783317113345,0,16.09,13087,100
1783317113546,0,16.09,13087,100
1783317113748,0,16.09,13087,100
1783317113949,0,16.09,13087,100
1783317114150,0,16.09,13087,100
1783317114352,0,16.08,13087,100
1783317114553,0,16.08,13087,100
1783317114754,0,16.08,13087,100
1783317114955,0,16.09,13087,100
1783317115157,0,16.09,13087,100
1783317115358,0,15.97,13087,100
1783317115559,0,15.97,13087,100
1783317115761,0,15.97,13087,100
1783317115962,0,15.94,13087,100
1783317116163,0,15.94,13087,100
1783317116365,0,16.05,13087,100
1783317116566,0,16.05,13087,100
1783317116767,0,16.05,13087,100
1783317116969,0,16.1,13087,100
1783317117170,0,16.1,13087,100
1783317117371,0,16.14,13087,100
1783317117572,0,16.14,13087,100
1783317117774,0,16.14,13087,100
1783317117975,0,16.14,13087,100
1783317118176,0,16.14,13087,100
1783317118377,0,16.08,13087,100
1783317118579,0,16.08,13087,100
1783317118780,0,16.08,13087,100
1783317118981,0,16.08,13087,100
1783317119181,0,16.08,13087,100
1783317119382,0,16.08,13087,100
1783317119582,0,16.08,13087,100
1783317119782,0,16.08,13087,100
1783317119982,0,16.08,13087,100
1783317120182,0,16.08,13087,100
1783317120382,0,16.11,13087,100
1783317120583,0,16.11,13087,100
1783317120783,0,16.11,13087,100
1783317120983,0,16.12,13087,100
1783317121183,0,16.12,13087,100
1783317121383,0,16.1,13087,100
1783317121583,0,16.1,13087,100
1783317121783,0,16.1,13087,100
1783317121984,0,16.11,13087,100
1783317122184,0,16.11,13087,100
1783317122384,0,16.12,13087,100
1783317122584,0,16.12,13087,100
1783317122784,0,16.12,13087,100
1783317122984,0,16.13,13087,100
1783317123184,0,16.13,13087,100
1783317123384,0,16.12,13087,100
1783317123585,0,16.12,13087,100
1783317123785,0,16.12,13087,100
1783317123985,0,16.12,13087,100
1783317124185,0,16.12,13087,100
1783317124385,0,16.14,13087,100
1783317124585,0,16.14,13087,100
1783317124785,0,16.14,13087,100
1783317124986,0,16.15,13087,100
1783317125186,0,16.15,13087,100
1783317125386,0,16.15,13087,100
1783317125586,0,16.15,13087,100
1783317125786,0,16.15,13087,100
1783317125987,0,16.14,13087,100
1783317126187,0,16.14,13087,100
1783317126387,0,16.12,13087,100
1783317126587,0,16.12,13087,100
1783317126787,0,16.12,13087,100
1783317126987,0,16.12,13087,100
1783317127188,0,16.12,13087,100
1783317127388,0,16.12,13087,100
1783317127588,0,16.12,13087,100
1783317127788,0,16.12,13087,100
1783317127988,0,16.1,13087,100
1783317128189,0,16.1,13087,100
1783317128389,0,16.08,13087,100
1783317128589,0,16.08,13087,100
1783317128789,0,16.08,13087,100
1783317128989,0,16.11,13087,100
1783317129189,0,16.11,13087,100
1783317129390,0,16.11,13087,100
1783317129590,0,16.12,13087,100
1783317129790,0,16.12,13087,100
1783317129990,0,16.12,13087,100
1783317130190,0,16.12,13087,100
1783317130391,0,16.12,13087,100
1783317130591,0,16.12,13087,100
1783317130791,0,16.12,13087,100
1783317130991,0,16.1,13087,100
1783317131191,0,16.1,13087,100
1783317131392,0,16.1,13087,100
1783317131592,0,16.11,13087,100
1783317131792,0,16.11,13087,100
1783317131992,0,16.12,13087,100
1783317132192,0,16.12,13087,100
1783317132393,0,16.12,13087,100
1783317132593,0,16.12,13087,100
1783317132793,0,16.12,13087,100
1783317132993,0,16.12,13087,100
1783317133193,0,16.12,13087,100
1783317133394,0,16.08,13087,100
1783317133594,0,16.1,13087,100
1783317133794,0,16.1,13087,100
1783317133994,0,16.09,13087,100
1783317134194,0,16.09,13087,100
1783317134395,0,16.09,13087,100
1783317134595,0,16.09,13087,100
