id,input_len,output_len,ttft_sec,tpot_sec,e2e_sec,energy_j,carbon_g,ttft_ok,tpot_ok
1824,246,70,0.036463,0.011944,0.985883,13.558908,0.001646,true,true
1819,339,169,0.046365,0.011892,2.333747,32.666679,0.003965,true,true
1823,441,123,0.047641,0.011916,1.653620,22.935379,0.002784,true,true
1827,319,111,0.044991,0.011868,1.431478,19.800769,0.002404,true,true
1825,480,186,0.052156,0.011896,2.411301,33.691547,0.004090,true,true
1826,437,184,0.048006,0.011895,2.339301,32.722552,0.003972,true,true
1829,226,121,0.027326,0.011840,1.465193,20.534542,0.002493,true,true
1830,135,133,0.028071,0.011835,1.616849,22.689734,0.002754,true,true
1828,379,185,0.040521,0.011820,2.284132,32.041565,0.003889,true,true
1831,241,115,0.034366,0.011763,1.394686,19.427066,0.002358,true,true
1832,161,109,0.027863,0.011738,1.295550,18.104150,0.002198,true,true
1834,362,127,0.043232,0.011816,1.621689,22.542335,0.002736,true,true
1833,352,189,0.036406,0.011799,2.381544,33.491500,0.004065,true,true
1836,329,73,0.040629,0.011850,0.930845,12.713400,0.001543,true,true
1835,149,161,0.029880,0.011814,2.009748,28.274993,0.003432,true,true
1839,330,74,0.043751,0.011835,0.984174,13.430417,0.001630,true,true
1837,359,180,0.041358,0.011820,2.286328,32.060972,0.003892,true,true
1838,149,126,0.021983,0.011815,1.609805,22.676074,0.002753,true,true
1840,392,76,0.041428,0.011839,0.965824,13.201522,0.001603,true,true
1841,353,165,0.043745,0.011812,2.062996,28.837426,0.003501,true,true
1843,278,77,0.031975,0.011806,0.952042,13.139711,0.001595,true,true
1842,274,182,0.034416,0.011792,2.280025,32.070108,0.003893,true,true
1845,359,87,0.047071,0.011798,1.083189,14.797069,0.001796,true,true
1844,200,182,0.023751,0.011787,2.215815,31.305427,0.003800,true,true
1846,185,110,0.029207,0.011791,1.430885,20.017726,0.002430,true,true
1847,484,98,0.053273,0.011815,1.267611,17.342263,0.002105,true,true
1849,360,115,0.059369,0.011820,1.473393,20.194036,0.002451,true,true
1848,293,179,0.034949,0.011828,2.351789,33.087377,0.004016,true,true
1851,460,105,0.052780,0.011852,1.393087,19.141264,0.002324,true,true
1850,174,128,0.025712,0.011847,1.723690,24.249247,0.002944,true,true
1852,191,87,0.031959,0.011882,1.212921,16.865612,0.002047,true,true
1856,322,75,0.042578,0.011880,0.976397,13.336095,0.001619,true,true
1855,389,104,0.045094,0.011879,1.357075,18.736726,0.002274,true,true
1853,358,156,0.043689,0.011883,2.062436,28.830219,0.003500,true,true
1854,490,162,0.059773,0.011880,2.100636,29.146073,0.003538,true,true
1857,299,102,0.043458,0.011824,1.353815,18.713529,0.002272,true,true
1858,202,109,0.025709,0.011821,1.395403,19.560944,0.002374,true,true
1861,220,94,0.035723,0.011804,1.133535,15.678126,0.001903,true,true
1859,154,171,0.020935,0.011806,2.155876,30.489626,0.003701,true,true
1862,231,64,0.026831,0.011814,0.799050,11.028263,0.001339,true,true
1860,501,178,0.051311,0.011810,2.259039,31.529118,0.003827,true,true
1863,257,67,0.028002,0.011801,0.884925,12.237928,0.001486,true,true
1864,383,65,0.044222,0.011797,0.884598,12.001612,0.001457,true,true
1867,354,84,0.040169,0.011830,1.038788,14.261526,0.001731,true,true
1865,380,124,0.039089,0.011825,1.593376,22.197162,0.002694,true,true
1868,131,126,0.022632,0.011817,1.551932,21.840312,0.002651,true,true
1866,465,185,0.057672,0.011817,2.337558,32.559620,0.003952,true,true
1870,203,78,0.032014,0.011795,0.958282,13.228266,0.001606,true,true
1869,270,117,0.034002,0.011782,1.441796,20.105059,0.002441,true,true
1871,146,101,0.028469,0.011763,1.296508,18.109184,0.002198,true,true
1873,172,76,0.026779,0.011806,0.981008,13.627594,0.001654,true,true
1874,219,105,0.029079,0.011812,1.301780,18.175762,0.002206,true,true
1872,469,140,0.054526,0.011806,1.784739,24.709603,0.002999,true,true
1875,440,109,0.046318,0.011804,1.321123,18.205820,0.002210,true,true
1876,511,156,0.050593,0.011765,1.928514,26.819061,0.003256,true,true
1878,322,81,0.038952,0.011792,1.046300,14.386190,0.001746,true,true
1877,175,140,0.023471,0.011791,1.789029,25.214371,0.003061,true,true
1879,409,80,0.041886,0.011799,1.025382,14.045551,0.001705,true,true
1880,196,95,0.032765,0.011793,1.210560,16.820379,0.002042,true,true
1882,396,117,0.042573,0.011854,1.590419,22.105172,0.002683,true,true
1881,268,148,0.034770,0.011842,1.988643,27.903757,0.003387,true,true
1883,441,78,0.045442,0.011906,1.135451,15.566693,0.001890,true,true
1884,501,86,0.060874,0.011904,1.196310,16.215441,0.001968,true,true
1885,480,137,0.051001,0.011868,1.740793,24.132351,0.002929,true,true
1886,290,130,0.041654,0.011853,1.615571,22.477498,0.002729,true,true
1887,447,154,0.048280,0.011821,1.946620,27.110671,0.003291,true,true
1891,227,64,0.026143,0.011884,0.838352,11.599357,0.001408,true,true
1890,220,123,0.026801,0.011856,1.561961,21.924004,0.002661,true,true
1888,442,191,0.048540,0.011847,2.489655,34.862163,0.004232,true,true
1892,366,94,0.048287,0.011886,1.211136,16.606934,0.002016,true,true
1889,451,191,0.045643,0.011853,2.508900,35.178377,0.004270,true,true
1893,234,170,0.035203,0.011894,2.275028,31.987497,0.003883,true,true
1895,454,118,0.072128,0.011904,1.596828,21.774625,0.002643,true,true
1894,298,153,0.037628,0.011894,2.043569,28.647337,0.003477,true,true
1896,231,136,0.066428,0.011901,1.804985,24.828775,0.003014,true,true
1897,162,142,0.022179,0.011897,1.812226,25.564106,0.003103,true,true
1900,498,71,0.052976,0.011897,0.885734,11.892831,0.001444,true,true
1898,409,146,0.050948,0.011893,1.871769,26.003599,0.003157,true,true
1899,186,149,0.033378,0.011839,1.860290,26.090586,0.003167,true,true
1901,227,148,0.030767,0.011763,1.806989,25.366672,0.003079,true,true
1902,472,186,0.050001,0.011784,2.293136,32.034762,0.003889,true,true
1903,146,98,0.029129,0.011798,1.218549,16.986400,0.002062,true,true
1904,449,181,0.051840,0.011806,2.253063,31.436221,0.003816,true,true
1906,339,78,0.037254,0.011821,0.977579,13.429016,0.001630,true,true
1905,402,149,0.041221,0.011805,1.870847,26.129349,0.003172,true,true
1907,281,144,0.040940,0.011788,1.798592,25.101457,0.003047,true,true
1908,137,117,0.018252,0.011791,1.472605,20.769973,0.002521,true,true
1910,204,135,0.031950,0.011803,1.690942,23.692477,0.002876,true,true
1909,297,154,0.043049,0.011804,1.949741,27.229943,0.003305,true,true
1911,301,160,0.041847,0.011815,2.017124,28.209419,0.003424,true,true
1914,289,72,0.032709,0.011828,0.892834,12.283658,0.001491,true,true
1913,187,142,0.022211,0.011816,1.739361,24.523056,0.002977,true,true
1912,212,163,0.033395,0.011812,2.053188,28.845163,0.003501,true,true
1915,172,191,0.024602,0.011793,2.353093,33.253763,0.004037,true,true
1916,318,179,0.037864,0.011788,2.208681,31.001990,0.003763,true,true
1917,282,119,0.030587,0.011802,1.465718,20.495463,0.002488,true,true
1918,217,92,0.024745,0.011803,1.116926,15.597716,0.001893,true,true
1919,147,115,0.020784,0.011780,1.400363,19.702115,0.002392,true,true
1920,355,70,0.048090,0.011745,0.897744,12.134121,0.001473,true,true
1921,384,103,0.048326,0.011785,1.311837,18.044518,0.002190,true,true
1922,375,143,0.040144,0.011784,1.794458,25.053801,0.003041,true,true
1923,201,89,0.034374,0.011790,1.129933,15.645952,0.001899,true,true
1924,392,97,0.047853,0.011913,1.419876,19.594193,0.002379,true,true
1927,150,86,0.057118,0.011953,1.224781,16.675689,0.002024,true,true
1926,395,93,0.040835,0.011950,1.310306,18.129632,0.002201,true,true
1928,151,90,0.026408,0.011963,1.224306,17.107477,0.002077,true,true
1930,287,117,0.067595,0.011968,1.562372,21.347288,0.002591,true,true
1925,146,181,0.021950,0.011913,2.426975,34.346759,0.004169,true,true
1934,186,67,0.029350,0.011899,0.814690,11.215642,0.001361,true,true
1929,465,143,0.048388,0.011950,1.882485,26.193199,0.003180,true,true
1931,226,137,0.030236,0.011949,1.736615,24.369226,0.002958,true,true
1933,267,102,0.033904,0.011867,1.254090,17.425790,0.002115,true,true
1932,291,176,0.042506,0.011894,2.174311,30.444837,0.003696,true,true
1935,414,90,0.041938,0.011831,1.249532,17.245946,0.002093,true,true
1938,215,82,0.024590,0.011866,1.035253,14.433530,0.001752,true,true
1936,307,145,0.040932,0.011846,1.869017,26.107345,0.003169,true,true
1937,488,136,0.049096,0.011851,1.722734,23.901647,0.002901,true,true
1939,301,177,0.035763,0.011841,2.255616,31.702276,0.003848,true,true
1940,142,184,0.027433,0.011841,2.312571,32.634629,0.003961,true,true
1941,153,91,0.028086,0.011824,1.191762,16.618743,0.002017,true,true
1942,172,173,0.030294,0.011833,2.193740,30.896714,0.003751,true,true
1943,488,178,0.054320,0.011839,2.229389,31.062706,0.003771,true,true
1944,287,149,0.032467,0.011834,1.832952,25.713181,0.003121,true,true
1945,493,84,0.058233,0.011846,1.041437,14.041389,0.001704,true,true
1946,366,97,0.037655,0.011828,1.278542,17.721410,0.002151,true,true
1949,242,100,0.032073,0.011839,1.248702,17.374983,0.002109,true,true
1947,485,183,0.048967,0.011835,2.304512,32.211997,0.003910,true,true
1948,286,183,0.040067,0.011835,2.265106,31.776348,0.003857,true,true
1950,443,130,0.048289,0.011814,1.606510,22.253349,0.002701,true,true
1951,328,110,0.044587,0.011775,1.374817,18.997352,0.002306,true,true
1952,468,148,0.054805,0.011802,1.878549,26.045344,0.003162,true,true
1953,294,180,0.039103,0.011833,2.361287,33.163692,0.004026,true,true
1954,161,185,0.030471,0.011854,2.396482,33.789597,0.004102,true,true
1955,373,182,0.044251,0.011855,2.336582,32.737341,0.003974,true,true
1957,193,90,0.033806,0.011892,1.187263,16.472814,0.002000,true,true
1958,493,91,0.059808,0.011894,1.216957,16.525532,0.002006,true,true
1959,460,82,0.051589,0.011889,1.090524,14.837290,0.001801,true,true
1956,272,153,0.037574,0.011872,2.035249,28.529296,0.003463,true,true
1961,339,125,0.036463,0.011805,1.541719,21.496933,0.002609,true,true
1962,408,104,0.052264,0.011814,1.269075,17.377578,0.002109,true,true
1960,400,182,0.043644,0.011805,2.257072,31.610513,0.003837,true,true
1963,324,80,0.033908,0.011774,1.048375,14.487859,0.001759,true,true
1964,483,174,0.049744,0.011817,2.276691,31.803581,0.003861,true,true
1966,248,108,0.037062,0.011865,1.473505,20.514196,0.002490,true,true
1965,350,151,0.037607,0.011856,2.078572,29.147533,0.003538,true,true
1970,335,81,0.039772,0.011923,1.109867,15.282295,0.001855,true,true
1973,199,64,0.026111,0.011931,0.824325,11.399496,0.001384,true,true
1972,458,79,0.050855,0.011934,1.051032,14.283771,0.001734,true,true
1968,433,182,0.051927,0.011923,2.458215,34.364795,0.004172,true,true
1967,167,188,0.021631,0.011921,2.542709,36.004145,0.004371,true,true
1969,177,177,0.030366,0.011925,2.393327,33.746047,0.004096,true,true
1971,478,161,0.048264,0.011925,2.168795,30.283841,0.003676,true,true
1974,466,102,0.056977,0.011916,1.405210,19.254448,0.002337,true,true
1976,356,114,0.048136,0.011860,1.466611,20.257584,0.002459,true,true
1975,277,163,0.036054,0.011874,2.074722,29.114719,0.003534,true,true
1977,290,140,0.035272,0.011847,1.765647,24.711916,0.003000,true,true
1978,475,141,0.052524,0.011825,1.744226,24.159620,0.002933,true,true
1979,350,152,0.042439,0.011755,1.817429,25.349067,0.003077,true,true
1980,426,66,0.043009,0.011761,0.847163,11.484327,0.001394,true,true
1982,278,79,0.038947,0.011898,1.172049,16.182104,0.001964,true,true
1985,272,71,0.057903,0.011940,1.027273,13.843816,0.001680,true,true
1981,389,167,0.044562,0.011839,2.280909,31.937823,0.003877,true,true
1983,409,77,0.087134,0.011940,1.157391,15.284608,0.001855,true,true
1984,414,155,0.086734,0.011931,2.158965,29.594046,0.003592,true,true
1986,487,164,0.055376,0.011933,2.157584,30.022148,0.003644,true,true
1988,350,118,0.046138,0.011925,1.513366,20.953858,0.002544,true,true
1989,371,99,0.041266,0.011915,1.266243,17.494205,0.002124,true,true
1987,492,161,0.054653,0.011919,2.093389,29.115696,0.003534,true,true
1990,324,156,0.042406,0.011855,1.903277,26.575569,0.003226,true,true
1991,206,137,0.032331,0.011765,1.632328,22.849965,0.002774,true,true
1993,164,68,0.029802,0.011795,0.858706,11.837791,0.001437,true,true
1992,471,96,0.047024,0.011793,1.225640,16.832115,0.002043,true,true
1994,377,175,0.049559,0.011778,2.156909,30.095598,0.003653,true,true
1995,197,85,0.029831,0.011768,1.053688,14.621963,0.001775,true,true
1996,340,180,0.038456,0.011791,2.271316,31.888036,0.003871,true,true
1997,484,172,0.048905,0.011823,2.144676,29.930235,0.003633,true,true
1998,360,172,0.045918,0.011823,2.104617,29.400794,0.003569,true,true
1999,358,162,0.047902,0.011813,1.949796,27.161431,0.003297,true,true
