id,input_len,output_len,ttft_sec,tpot_sec,e2e_sec,energy_j,carbon_g,ttft_ok,tpot_ok
1407,1768,651,0.168602,0.012886,9.883935,138.747097,0.016842,true,true
1409,2594,639,0.432293,0.012966,9.532849,129.967307,0.015777,true,true
1413,2637,263,0.243965,0.013058,3.845772,51.438304,0.006244,true,true
1412,1704,354,0.167550,0.012984,5.171786,71.466748,0.008675,true,true
1411,2143,453,0.204538,0.012997,6.657131,92.151098,0.011186,true,true
1410,2577,712,0.243330,0.012857,10.158329,141.598567,0.017188,true,true
1414,1967,474,0.188116,0.012107,5.914780,81.783919,0.009928,true,true
1415,2404,362,0.219490,0.012251,5.684290,78.044165,0.009474,true,true
1419,1686,311,0.382879,0.012841,4.735204,62.156641,0.007545,true,true
1420,2051,328,0.198805,0.012848,4.583784,62.622984,0.007602,true,true
1417,1683,413,0.163227,0.012851,6.482340,90.244825,0.010955,true,true
1416,2975,701,0.270948,0.012596,10.267601,142.764698,0.017330,true,true
1418,3004,595,0.356151,0.012762,8.833220,121.063151,0.014696,true,true
1421,2002,520,0.189576,0.012613,7.105420,98.766900,0.011989,true,true
1422,2459,670,0.236141,0.012438,8.942052,124.331292,0.015092,true,true
1424,2631,262,0.245758,0.012347,3.723276,49.663304,0.006029,true,true
1423,1570,654,0.154090,0.012334,8.702660,122.084267,0.014820,true,true
1425,2802,320,0.255009,0.012024,4.090617,54.777286,0.006649,true,true
1426,2735,302,0.249023,0.011946,3.844691,51.350638,0.006233,true,true
1427,1684,622,0.155250,0.011855,7.517122,105.136726,0.012762,true,true
1428,1753,552,0.161407,0.011936,7.157449,99.912235,0.012128,true,true
1429,2153,344,0.198591,0.012261,4.888956,66.984278,0.008131,true,true
1431,2889,287,0.265204,0.012495,4.291805,57.504890,0.006980,true,true
1430,2432,646,0.224910,0.012412,8.946555,124.555989,0.015120,true,true
1432,2628,481,0.245859,0.012425,6.423268,88.221121,0.010709,true,true
1433,2336,558,0.219302,0.012342,7.093748,98.175685,0.011917,true,true
1434,1831,561,0.168366,0.012001,7.164222,99.909565,0.012128,true,true
1435,3029,638,0.281351,0.012061,7.964193,109.720590,0.013319,true,true
1436,1558,400,0.144008,0.012219,6.214700,86.697069,0.010524,true,true
1437,1546,659,0.144639,0.012537,9.446436,132.841291,0.016125,true,true
1442,1907,311,0.180248,0.012927,4.187531,57.229022,0.006947,true,true
1440,2858,401,0.268238,0.012897,5.784655,78.781329,0.009563,true,true
1438,1710,568,0.166527,0.012735,8.282295,115.903324,0.014069,true,true
1441,1988,514,0.183556,0.012754,6.901255,95.937151,0.011646,true,true
1439,3054,608,0.278524,0.012703,8.849093,122.398443,0.014858,true,true
1443,2660,728,0.248969,0.012149,9.672304,134.577001,0.016336,true,true
1444,1685,553,0.159390,0.012274,7.370695,102.986450,0.012501,true,true
1445,2049,356,0.195619,0.012379,4.838259,66.302710,0.008048,true,true
1446,2725,754,0.253844,0.012142,9.397018,130.575964,0.015850,true,true
1447,2267,387,0.207267,0.011959,5.163084,70.775271,0.008591,true,true
1448,2016,358,0.195598,0.012184,4.924168,67.529883,0.008197,true,true
1449,1678,454,0.163842,0.012220,6.121756,85.086451,0.010329,true,true
1450,2458,592,0.236320,0.012268,7.892976,109.346615,0.013273,true,true
1451,2162,412,0.201164,0.012269,5.452174,74.990987,0.009103,true,true
1452,2282,579,0.213704,0.012054,7.180838,99.499382,0.012078,true,true
1453,1881,260,0.172827,0.012067,3.688311,50.205504,0.006094,true,true
1455,2272,393,0.215351,0.012199,5.199848,71.184834,0.008641,true,true
1454,1989,702,0.183218,0.012216,9.526206,133.429552,0.016197,true,true
1457,2270,568,0.208949,0.012367,7.539827,104.694108,0.012709,true,true
1456,2215,747,0.209845,0.012343,9.943928,139.014873,0.016875,true,true
1458,1758,435,0.168433,0.012374,5.695775,78.937355,0.009582,true,true
1459,1703,543,0.168233,0.012060,6.872155,95.740383,0.011622,true,true
1461,2819,334,0.263623,0.012121,4.299751,57.640954,0.006997,true,true
1460,1822,457,0.168028,0.012077,6.077153,84.389683,0.010244,true,true
1462,1574,287,0.148094,0.011881,3.546180,48.528916,0.005891,true,true
1463,2721,670,0.247774,0.012063,8.739820,121.277040,0.014722,true,true
1464,1971,293,0.188258,0.012221,3.998235,54.411232,0.006605,true,true
1465,2649,739,0.247438,0.012408,10.290448,143.426741,0.017410,true,true
1468,2562,348,0.236425,0.012780,4.904686,66.668607,0.008093,true,true
1469,2564,266,0.236104,0.012807,3.629921,48.467948,0.005883,true,true
1466,1840,630,0.179187,0.012562,9.052256,126.718520,0.015382,true,true
1467,2743,553,0.258983,0.012634,7.954288,109.898576,0.013340,true,true
1470,2793,425,0.261719,0.012152,5.827191,79.481899,0.009648,true,true
1472,2695,405,0.245710,0.012251,6.045729,82.831518,0.010055,true,true
1471,1823,712,0.177635,0.012668,11.003419,154.605717,0.018767,true,true
1477,2467,303,0.230648,0.013441,4.787707,65.080490,0.007900,true,true
1474,2534,493,0.327523,0.013283,7.974815,109.212882,0.013257,true,true
1475,2292,495,0.320620,0.013282,7.784373,106.591709,0.012939,true,true
1473,2526,623,0.234034,0.013197,9.975734,139.123652,0.016888,true,true
1476,1959,625,0.354607,0.013195,9.501321,130.626518,0.015857,true,true
1479,2603,536,0.242754,0.013237,7.514728,103.852882,0.012607,true,true
1478,2864,587,0.355481,0.013163,8.707841,119.282142,0.014480,true,true
1480,2075,434,0.198493,0.012361,5.918118,81.683384,0.009915,true,true
1481,2311,630,0.220097,0.012298,8.499818,118.244765,0.014354,true,true
1482,1695,513,0.160490,0.012358,6.875413,95.897487,0.011641,true,true
1483,1992,671,0.191877,0.012347,8.921936,124.676157,0.015134,true,true
1485,2773,262,0.254594,0.012426,3.997281,53.450249,0.006488,true,true
1484,2242,754,0.210148,0.012385,10.287836,143.921989,0.017471,true,true
1488,1918,417,0.177163,0.012504,5.869911,81.299563,0.009869,true,true
1489,3005,377,0.282029,0.012541,5.215102,70.450455,0.008552,true,true
1487,1693,543,0.166711,0.012516,7.617474,106.406220,0.012917,true,true
1486,1820,706,0.168801,0.012440,9.762232,137.006174,0.016631,true,true
1490,2385,594,0.226623,0.012271,7.983176,110.773264,0.013447,true,true
1492,2745,421,0.257839,0.012432,6.097217,83.393612,0.010123,true,true
1493,2377,278,0.222732,0.012634,4.123223,55.703886,0.006762,true,true
1491,2522,746,0.234957,0.012400,10.340979,144.326626,0.017520,true,true
1495,2585,296,0.247163,0.012546,3.948176,52.855093,0.006416,true,true
1494,1797,420,0.166059,0.012397,5.596052,77.547087,0.009413,true,true
1496,1836,313,0.168812,0.012051,4.348643,59.693205,0.007246,true,true
1498,2690,275,0.249858,0.012161,3.581916,47.585949,0.005776,true,true
1497,1904,671,0.176291,0.012061,8.502127,118.903341,0.014434,true,true
1499,3026,546,0.274986,0.011972,6.799893,93.183824,0.011311,true,true
1502,2377,402,0.228615,0.012336,5.175276,70.644498,0.008575,true,true
1500,1979,715,0.181571,0.012168,9.489686,132.931524,0.016136,true,true
1501,2501,749,0.234906,0.012344,10.128198,141.288587,0.017151,true,true
1503,1908,526,0.184089,0.012300,6.908643,96.035043,0.011658,true,true
1504,2940,606,0.269697,0.012244,7.677478,105.792367,0.012842,true,true
1505,2757,326,0.250986,0.012262,4.627465,62.501589,0.007587,true,true
1506,2325,391,0.214356,0.012264,5.176145,70.860557,0.008602,true,true
1507,1950,685,0.180438,0.012256,9.070494,126.961113,0.015412,true,true
1509,2795,295,0.259679,0.012346,3.889306,51.835612,0.006292,true,true
1508,2776,354,0.254982,0.012301,4.851731,65.647318,0.007969,true,true
1510,2624,376,0.239119,0.012185,5.070994,69.005208,0.008376,true,true
1511,2886,389,0.271013,0.012180,4.996723,67.489044,0.008192,true,true
1512,2640,257,0.240547,0.011939,3.296867,43.648075,0.005298,true,true
1514,2294,300,0.215971,0.012181,3.857977,52.012402,0.006314,true,true
1513,2925,697,0.265975,0.012131,9.139053,126.718645,0.015382,true,true
1515,2414,490,0.223324,0.012052,6.116772,84.165802,0.010217,true,true
1517,3054,356,0.285614,0.012334,4.852744,65.224321,0.007918,true,true
1516,2523,646,0.230108,0.012232,8.742782,121.571630,0.014757,true,true
1518,2057,744,0.188928,0.012269,9.846398,137.920735,0.016742,true,true
1519,1707,546,0.160547,0.012249,7.384374,103.165285,0.012523,true,true
1521,1547,263,0.148315,0.012348,3.546975,48.537108,0.005892,true,true
1522,1777,263,0.175460,0.012287,3.735597,50.843214,0.006172,true,true
1520,2649,674,0.246076,0.012321,9.434761,131.225900,0.015929,true,true
1524,1754,414,0.166509,0.012468,6.058670,84.147415,0.010215,true,true
1523,1956,579,0.181238,0.012448,8.280279,115.664423,0.014040,true,true
1525,2734,515,0.256707,0.012518,7.184779,98.941536,0.012010,true,true
1526,2633,689,0.241158,0.012438,9.052510,125.837125,0.015275,true,true
1527,2789,538,0.258761,0.012352,6.891968,94.730478,0.011499,true,true
1528,2349,464,0.214583,0.012349,6.618334,91.453570,0.011101,true,true
1531,2164,608,0.208990,0.012597,8.070077,112.266147,0.013628,true,true
1529,2677,750,0.253752,0.012557,10.315812,143.698791,0.017443,true,true
1530,2681,751,0.255091,0.012560,10.087742,140.422553,0.017046,true,true
1532,2351,397,0.218258,0.012466,5.154715,70.498776,0.008558,true,true
1533,2886,377,0.262495,0.011970,5.221800,70.825069,0.008597,true,true
1534,2450,421,0.235501,0.012156,5.818723,79.735388,0.009679,true,true
1535,2577,666,0.240299,0.012262,8.895436,123.606177,0.015004,true,true
1537,2838,261,0.268477,0.012433,3.500972,46.164072,0.005604,true,true
1536,2663,309,0.251204,0.012386,4.324378,58.170021,0.007061,true,true
1538,1833,738,0.168544,0.011882,9.478643,132.959848,0.016140,true,true
1539,2427,346,0.226410,0.012249,4.783730,65.084221,0.007901,true,true
1540,1990,635,0.188162,0.012172,8.054442,112.340309,0.013637,true,true
1541,1613,649,0.157520,0.012162,8.038195,112.545886,0.013662,true,true
1542,2356,549,0.215208,0.012021,7.053868,97.664624,0.011855,true,true
1543,2759,314,0.253183,0.012118,4.046139,54.168153,0.006575,true,true
1546,2763,493,0.255562,0.012562,6.963042,95.791206,0.011628,true,true
1545,1949,548,0.183504,0.012523,7.811993,108.944369,0.013225,true,true
1547,2916,292,0.266432,0.012768,4.243611,56.799081,0.006895,true,true
1544,1894,762,0.173987,0.012379,10.551482,148.203601,0.017990,true,true
1548,2877,256,0.266504,0.012668,3.496826,46.133038,0.005600,true,true
1549,1713,538,0.157838,0.011912,6.761175,94.303915,0.011447,true,true
1551,1946,271,0.188334,0.012087,3.451811,46.606525,0.005658,true,true
1550,2259,660,0.207682,0.012070,8.495248,118.356806,0.014367,true,true
1552,1676,348,0.158227,0.012117,4.830245,66.722255,0.008099,true,true
1554,2102,487,0.193370,0.012291,6.344163,87.841001,0.010663,true,true
1553,3023,612,0.283035,0.012263,8.145802,112.290136,0.013631,true,true
1555,1934,721,0.179848,0.012078,9.122994,127.719305,0.015504,true,true
1556,2713,260,0.248041,0.012107,3.600176,47.872673,0.005811,true,true
1557,2369,365,0.220616,0.012180,5.051577,68.992164,0.008375,true,true
1558,2566,557,0.242301,0.012140,7.155780,98.733127,0.011985,true,true
1559,1775,519,0.163762,0.012111,6.437515,89.597037,0.010876,true,true
1560,2713,512,0.247060,0.012035,6.607658,90.837293,0.011027,true,true
1561,2308,751,0.211458,0.012120,9.754364,136.284628,0.016543,true,true
1563,2737,284,0.257830,0.012331,4.118822,55.139794,0.006693,true,true
1562,2231,725,0.206049,0.012249,9.695244,135.517568,0.016450,true,true
1564,2064,325,0.194992,0.012309,4.365540,59.560640,0.007230,true,true
1565,1987,491,0.192790,0.012087,6.332797,87.686984,0.010644,true,true
1566,2380,617,0.225520,0.012174,8.231675,114.337897,0.013879,true,true
1567,1555,525,0.152880,0.012255,6.937867,96.898095,0.011762,true,true
1569,2236,333,0.212213,0.012335,4.942265,67.551054,0.008200,true,true
1568,1726,664,0.169297,0.012301,9.164259,128.459307,0.015594,true,true
1572,3064,450,0.279883,0.012490,6.066435,82.639204,0.010031,true,true
1571,1983,531,0.187733,0.012477,7.257439,100.964237,0.012256,true,true
1570,1901,743,0.180629,0.012443,10.591988,148.687231,0.018049,true,true
1573,1944,496,0.187558,0.012485,6.907447,95.968412,0.011649,true,true
1576,1754,378,0.165070,0.012304,4.803588,66.243847,0.008041,true,true
1574,2079,467,0.196774,0.012316,6.285265,86.951265,0.010555,true,true
1575,2047,620,0.193713,0.012184,7.897236,110.015938,0.013355,true,true
1578,2644,299,0.241746,0.012216,3.881987,51.987199,0.006311,true,true
1577,2920,760,0.265529,0.012081,9.885576,137.386296,0.016677,true,true
1579,2296,578,0.214069,0.012311,8.298528,115.456181,0.014015,true,true
1580,2712,537,0.255407,0.012531,7.706002,106.403810,0.012916,true,true
1582,3072,387,0.288670,0.012710,5.413929,73.195118,0.008885,true,true
1581,2582,542,0.235519,0.012612,7.557113,104.561515,0.012693,true,true
1583,2402,745,0.322381,0.012362,9.667930,133.466120,0.016201,true,true
1585,2941,434,0.270950,0.012310,5.908753,80.514877,0.009774,true,true
1584,1602,611,0.151445,0.012213,8.176138,114.602641,0.013911,true,true
1587,1553,268,0.153360,0.012385,3.460201,47.225814,0.005733,true,true
1586,1782,727,0.167250,0.012450,10.762104,151.307758,0.018367,true,true
1588,2313,359,0.219831,0.012599,5.931639,81.571755,0.009902,true,true
1589,2790,521,0.262534,0.012956,8.408707,116.337540,0.014122,true,true
1590,2074,498,0.194476,0.013004,7.876523,109.709234,0.013317,true,true
1591,2791,607,0.255593,0.013052,9.129869,126.735756,0.015384,true,true
1595,2706,390,0.247220,0.012967,5.291533,72.039085,0.008745,true,true
1593,2971,637,0.270914,0.013005,9.003840,124.717099,0.015139,true,true
1594,2356,542,0.220465,0.013004,7.501885,103.987775,0.012623,true,true
1592,2557,690,0.239175,0.012994,9.923990,138.311253,0.016789,true,true
1596,2940,490,0.267313,0.011990,6.404188,87.642237,0.010639,true,true
1597,3012,532,0.278761,0.012048,6.919908,94.843884,0.011513,true,true
1598,2673,698,0.249711,0.012046,8.823368,122.442548,0.014863,true,true
1599,1937,405,0.180391,0.012010,5.032307,69.291415,0.008411,true,true
1600,3048,409,0.276949,0.012118,5.531350,75.039403,0.009109,true,true
1601,1555,436,0.153502,0.012134,5.598439,77.760511,0.009439,true,true
1602,1811,579,0.168814,0.012076,7.345363,102.490089,0.012441,true,true
1603,2150,512,0.197475,0.012270,7.169935,99.575441,0.012087,true,true
1604,2698,304,0.257221,0.012427,4.479331,60.297019,0.007319,true,true
1605,2950,423,0.277382,0.012365,5.683754,77.209745,0.009372,true,true
1606,2056,743,0.259423,0.012231,9.494801,131.892738,0.016010,true,true
1607,1733,716,0.169797,0.012205,9.813099,137.718407,0.016717,true,true
1610,2379,380,0.228652,0.012720,5.576285,76.370889,0.009271,true,true
1608,2068,625,0.200055,0.012551,9.019841,125.957560,0.015290,true,true
1609,2677,519,0.246528,0.012650,7.543174,104.205225,0.012649,true,true
1611,2927,459,0.271376,0.012622,6.313012,86.282123,0.010474,true,true
1612,2866,434,0.269799,0.012316,5.602486,76.157433,0.009245,true,true
1613,2118,619,0.193973,0.012160,8.362385,116.655134,0.014161,true,true
1615,2451,336,0.233871,0.012415,4.587180,62.170701,0.007547,true,true
1614,2581,755,0.236569,0.012258,9.897125,137.964809,0.016747,true,true
1617,1832,427,0.180295,0.012166,5.566664,76.924080,0.009338,true,true
1616,2122,730,0.206430,0.012244,9.504386,132.786440,0.016119,true,true
1618,2226,687,0.209356,0.012182,8.812366,122.861731,0.014914,true,true
1619,2706,670,0.256813,0.012189,8.945115,124.079814,0.015062,true,true
1620,1682,337,0.157226,0.012293,4.666691,64.400806,0.007818,true,true
1621,2003,577,0.188635,0.012309,7.688042,107.100909,0.013001,true,true
1622,2132,529,0.197630,0.012296,6.904396,95.781005,0.011627,true,true
1623,2345,533,0.224861,0.012137,6.681798,92.213139,0.011194,true,true
1625,1912,279,0.186119,0.012253,3.777307,51.286661,0.006226,true,true
1626,2016,513,0.191677,0.012205,6.440683,89.243617,0.010833,true,true
1624,2279,717,0.208337,0.012130,9.253583,129.177419,0.015681,true,true
1627,2971,337,0.270079,0.013155,6.257958,85.514398,0.010380,true,true
1629,2505,311,0.238571,0.013375,5.509312,75.272780,0.009137,true,true
1630,2349,341,0.364154,0.013354,5.814420,77.836617,0.009449,true,true
1628,2349,361,0.223102,0.013309,6.367380,87.747976,0.010652,true,true
1631,2801,415,0.265869,0.013294,6.805216,93.390049,0.011337,true,true
1634,1794,390,0.167474,0.013115,5.649586,78.291412,0.009504,true,true
1632,2334,572,0.224066,0.013156,8.558314,119.023483,0.014448,true,true
1633,3046,546,0.285154,0.013133,7.987921,110.005138,0.013353,true,true
1635,1885,285,0.181610,0.012726,4.002987,54.574042,0.006625,true,true
1636,2266,589,0.269488,0.012343,7.754754,106.898960,0.012976,true,true
1637,2492,534,0.234623,0.012117,7.085004,97.832005,0.011876,true,true
1638,1812,437,0.177397,0.012177,5.971012,82.740072,0.010044,true,true
1639,2471,701,0.231844,0.012213,9.040042,125.792078,0.015270,true,true
1640,2845,573,0.261462,0.012182,7.229434,99.511351,0.012080,true,true
1641,2522,488,0.230018,0.011953,6.273883,86.313943,0.010478,true,true
1643,2068,415,0.192937,0.012366,5.682043,78.391291,0.009516,true,true
1645,2496,264,0.232394,0.012488,3.516640,46.903133,0.005694,true,true
1642,2440,571,0.232833,0.012300,7.803006,108.111544,0.013124,true,true
1644,1536,395,0.146414,0.012394,5.257223,72.988740,0.008860,true,true
1647,2417,555,0.231695,0.012436,7.681117,106.387048,0.012914,true,true
1646,2543,744,0.231892,0.012403,10.227814,142.754266,0.017329,true,true
1648,1550,638,0.152248,0.012549,9.000686,126.366754,0.015340,true,true
1649,2684,703,0.254741,0.012575,9.692706,134.785937,0.016362,true,true
1650,1870,655,0.173572,0.012562,9.081919,127.222330,0.015443,true,true
1652,2816,501,0.261743,0.012710,7.465299,102.875775,0.012488,true,true
1651,1987,525,0.192667,0.012711,7.958212,110.901691,0.013462,true,true
1653,2791,534,0.255471,0.012785,8.402212,116.345658,0.014123,true,true
1654,3057,531,0.289410,0.012870,8.437839,116.369751,0.014126,true,true
1655,1676,442,0.166153,0.012933,7.042150,98.197832,0.011920,true,true
1659,2631,278,0.248649,0.013035,4.292585,57.752452,0.007011,true,true
1658,1575,411,0.152650,0.012939,6.130657,85.373410,0.010363,true,true
1656,1762,722,0.173509,0.012888,10.660494,149.767259,0.018180,true,true
1660,1745,544,0.172741,0.012897,8.064314,112.701525,0.013681,true,true
1657,2093,759,0.200543,0.012902,11.414703,160.152213,0.019441,true,true
1662,2012,348,0.186432,0.012845,5.074935,69.813933,0.008475,true,true
1661,3000,704,0.279679,0.012832,9.916009,137.618832,0.016705,true,true
1663,2546,478,0.232347,0.012654,6.467087,89.039891,0.010808,true,true
1664,2174,766,0.202980,0.012277,9.594525,134.122999,0.016281,true,true
1665,2485,288,0.226717,0.012131,4.090819,55.184209,0.006699,true,true
1666,1835,313,0.180177,0.012208,4.377803,59.947356,0.007277,true,true
1667,2339,329,0.219450,0.012205,4.397849,59.672767,0.007244,true,true
1668,1907,452,0.180446,0.011967,5.577763,77.080444,0.009357,true,true
1669,2048,646,0.187727,0.011955,8.285743,115.649795,0.014039,true,true
1670,1785,510,0.173513,0.012128,6.717789,93.460450,0.011345,true,true
1671,2443,509,0.227203,0.012132,6.697604,92.405409,0.011217,true,true
1672,1604,459,0.159292,0.012146,6.147691,85.521826,0.010381,true,true
1673,1728,469,0.166331,0.012148,6.117986,84.997064,0.010318,true,true
1674,2931,575,0.269465,0.012111,7.221416,99.282544,0.012052,true,true
1675,1860,299,0.170953,0.011870,3.708286,50.517535,0.006132,true,true
1676,2661,381,0.242420,0.012264,5.312896,72.412724,0.008790,true,true
1678,1642,479,0.156273,0.012265,6.019075,83.728136,0.010164,true,true
1677,2843,561,0.267674,0.012240,7.273647,100.054048,0.012145,true,true
1680,1878,538,0.179009,0.012291,7.313763,101.893206,0.012369,true,true
1679,2019,700,0.185140,0.012256,9.459297,132.446555,0.016078,true,true
1681,2346,504,0.225351,0.012426,6.795654,93.832134,0.011390,true,true
1682,1622,742,0.345170,0.012333,9.841413,135.618217,0.016463,true,true
1683,1853,636,0.175586,0.012247,8.407286,117.558978,0.014270,true,true
1684,2045,417,0.196511,0.012206,5.541722,76.336293,0.009266,true,true
1685,2940,602,0.271453,0.012085,7.534297,103.722485,0.012591,true,true
1686,2816,317,0.256250,0.012212,4.536570,61.128325,0.007420,true,true
1687,2856,413,0.310568,0.012195,5.496518,74.061837,0.008990,true,true
1688,1755,384,0.166546,0.012062,4.986167,68.830216,0.008355,true,true
1689,2184,611,0.209550,0.012092,8.018632,111.523440,0.013538,true,true
1690,2434,453,0.224772,0.012289,6.178126,85.021335,0.010321,true,true
1692,2049,296,0.191021,0.012334,4.051628,55.134295,0.006693,true,true
1691,2309,622,0.363786,0.012295,8.408566,114.889513,0.013946,true,true
1693,2432,557,0.230983,0.012283,7.760929,107.537048,0.013054,true,true
1694,2539,450,0.237813,0.012338,6.246670,85.813993,0.010417,true,true
1695,2649,612,0.245025,0.012310,7.994322,110.669648,0.013434,true,true
1696,2495,537,0.237773,0.012289,7.246497,100.093344,0.012150,true,true
1697,2762,420,0.260610,0.012404,6.076769,83.062021,0.010083,true,true
1699,2075,631,0.197658,0.012471,8.458193,117.970769,0.014320,true,true
1698,1853,716,0.193039,0.012432,9.675987,135.428359,0.016439,true,true
1700,2842,644,0.260022,0.012430,8.397836,116.218159,0.014108,true,true
1701,1574,628,0.146877,0.012178,7.967912,111.694162,0.013558,true,true
1702,2025,584,0.195409,0.012169,7.819294,108.878615,0.013217,true,true
1703,2884,652,0.273599,0.012530,9.529978,132.192674,0.016047,true,true
1704,2935,765,0.276571,0.012614,10.746525,149.524035,0.018151,true,true
1707,2607,324,0.248599,0.012956,4.598972,62.128766,0.007542,true,true
1708,1801,438,0.264988,0.012803,5.859939,79.902895,0.009699,true,true
1705,1851,545,0.180164,0.012736,7.770874,108.404821,0.013159,true,true
1706,2848,585,0.261158,0.012631,8.219842,113.659963,0.013797,true,true
1709,1949,365,0.180261,0.012009,4.711525,64.712113,0.007855,true,true
1710,1738,288,0.160493,0.012037,3.828107,52.378109,0.006358,true,true
1713,1988,328,0.469251,0.012534,4.567981,58.534989,0.007105,true,true
1712,2972,518,0.279434,0.012502,7.100737,97.416727,0.011825,true,true
1711,2331,757,0.221628,0.012349,10.185367,142.294649,0.017273,true,true
1714,1963,759,0.425351,0.012354,9.946380,135.972189,0.016506,true,true
1715,1699,735,0.166150,0.011987,9.335532,130.950235,0.015896,true,true
1716,1660,625,0.163801,0.012101,7.933098,110.955274,0.013469,true,true
1717,2387,633,0.224508,0.012130,8.319479,115.606312,0.014033,true,true
1719,3039,328,0.279035,0.012155,4.253815,56.764827,0.006891,true,true
1718,1655,528,0.153519,0.012132,6.823106,95.250043,0.011562,true,true
1720,1695,477,0.156232,0.011855,5.799148,80.587893,0.009782,true,true
1721,1734,359,0.159711,0.011865,4.646496,64.076896,0.007778,true,true
1723,2613,510,0.249195,0.012288,6.678588,91.819769,0.011146,true,true
1722,2624,650,0.244232,0.012269,8.878539,123.308689,0.014968,true,true
1724,1902,681,0.178183,0.012289,9.064011,126.900732,0.015404,true,true
1725,2843,622,0.260570,0.012240,8.132087,112.415107,0.013646,true,true
1726,2974,693,0.279662,0.012164,8.869592,122.674934,0.014891,true,true
1727,1877,440,0.175575,0.012092,5.718197,79.155562,0.009609,true,true
1728,2569,601,0.246037,0.012142,7.770519,107.459004,0.013044,true,true
1729,2629,709,0.250285,0.012066,8.793300,122.004932,0.014810,true,true
1730,2181,588,0.199594,0.011933,7.421617,103.139527,0.012520,true,true
1731,2380,696,0.226178,0.012027,8.967365,124.835072,0.015154,true,true
1732,2198,502,0.205289,0.012126,6.461299,89.343641,0.010845,true,true
1733,1974,640,0.189571,0.012163,8.464200,118.172045,0.014345,true,true
1734,3060,516,0.284426,0.012274,6.830312,93.483427,0.011348,true,true
1735,2462,714,0.227428,0.012155,8.894234,123.772824,0.015025,true,true
1736,1536,291,0.142045,0.011842,3.576307,49.045553,0.005954,true,true
1737,2756,272,0.250896,0.012019,3.887812,51.939698,0.006305,true,true
1738,2154,262,0.204679,0.012108,3.547403,47.738277,0.005795,true,true
1739,1990,475,0.193263,0.011969,5.866461,81.020360,0.009835,true,true
1740,1580,538,0.145971,0.011845,6.506778,90.840279,0.011027,true,true
1741,2583,414,0.235461,0.012317,5.738753,78.593886,0.009540,true,true
1742,2478,620,0.226919,0.012276,8.203506,113.915635,0.013828,true,true
1743,2078,631,0.191725,0.012271,8.110406,113.088666,0.013728,true,true
1745,2151,350,0.200132,0.012185,4.698723,64.245505,0.007799,true,true
1744,2047,494,0.192283,0.012170,6.634848,92.007883,0.011169,true,true
1746,2701,478,0.250812,0.012182,6.335958,86.903490,0.010549,true,true
1747,3017,588,0.278574,0.012098,7.553521,103.895341,0.012612,true,true
1748,1890,755,0.174535,0.012078,9.746634,136.701531,0.016594,true,true
1749,2948,353,0.268645,0.012211,4.763990,64.199134,0.007793,true,true
1750,2151,294,0.201727,0.012068,3.737591,50.496564,0.006130,true,true
1752,1650,598,0.162877,0.012280,7.715336,107.858549,0.013093,true,true
1751,2716,646,0.247328,0.012276,8.539235,118.418809,0.014375,true,true
1753,2425,682,0.228383,0.012241,8.564642,119.052205,0.014452,true,true
1754,1782,488,0.163994,0.011927,6.224610,86.553177,0.010507,true,true
1755,2769,267,0.262839,0.012052,3.964044,52.857830,0.006416,true,true
1757,2609,298,0.317103,0.012596,4.837875,64.562273,0.007837,true,true
1758,2692,409,0.257265,0.012753,5.995130,81.943889,0.009947,true,true
1756,2830,647,0.264822,0.012641,9.448337,131.152078,0.015920,true,true
1759,2965,482,0.276928,0.012748,6.673741,91.354487,0.011089,true,true
1760,2915,658,0.267470,0.012524,8.495771,117.510417,0.014264,true,true
1761,2754,348,0.250718,0.012366,5.218299,70.943272,0.008612,true,true
1763,2224,340,0.215358,0.012456,4.716285,64.278853,0.007803,true,true
1764,3062,306,0.290017,0.012487,4.288410,57.102055,0.006932,true,true
1762,2129,659,0.205903,0.012399,9.257149,129.263098,0.015691,true,true
1765,2073,343,0.190414,0.012323,4.626073,63.346762,0.007690,true,true
1766,2425,389,0.227815,0.012145,5.169856,70.578528,0.008567,true,true
1767,2520,458,0.238372,0.012175,6.530525,89.859812,0.010908,true,true
1768,2871,456,0.264015,0.012463,6.866690,94.294453,0.011446,true,true
1771,2715,347,0.258867,0.012964,5.400559,73.429788,0.008914,true,true
1769,3042,508,0.282479,0.012840,7.886431,108.593935,0.013182,true,true
1774,2878,280,0.268493,0.012894,3.865852,51.374784,0.006236,true,true
1770,2081,696,0.197986,0.012761,10.143550,142.035082,0.017241,true,true
1773,1926,584,0.183052,0.012709,8.027157,112.023621,0.013598,true,true
1772,2383,689,0.218234,0.012734,9.590962,133.854273,0.016248,true,true
1775,1882,614,0.173003,0.012200,8.059101,112.623334,0.013671,true,true
1776,2441,405,0.229904,0.012223,5.352740,73.160492,0.008881,true,true
1777,2014,460,0.186338,0.012226,6.120374,84.745450,0.010287,true,true
1778,1855,343,0.173894,0.012115,4.469187,61.342164,0.007446,true,true
1779,1647,504,0.157907,0.012033,6.210293,86.435642,0.010492,true,true
1782,2500,279,0.230874,0.012685,4.272008,57.712437,0.007006,true,true
1781,2956,369,0.391631,0.012583,5.765100,76.739851,0.009315,true,true
1780,1838,550,0.168990,0.012607,8.357534,116.942643,0.014196,true,true
1783,3051,472,0.288534,0.012710,6.768450,92.541302,0.011233,true,true
